[run-experiment; hdiff at version alpha]
Location  MinSharingHeight  MergeResult
luakit-b9f4623798b43451707c4c5133a5f7a12490f156-fae86de0c2850ce77346e32f769bf05dc29c5f95 1 patience parse-error
luakit-c2e294bd9279d5aff3f3b3b74978782b2a723ed8-adafa9bd7b525c12a30ed686fe32e5e29515ebad 1 proper parse-error
luakit-c2e294bd9279d5aff3f3b3b74978782b2a723ed8-adafa9bd7b525c12a30ed686fe32e5e29515ebad 1 nonest parse-error
luakit-c2e294bd9279d5aff3f3b3b74978782b2a723ed8-adafa9bd7b525c12a30ed686fe32e5e29515ebad 1 patience parse-error
luakit-c633e82960f72377d1f3b5435c4d76da1df59822-5ca4128b56f8d15c1a2a5624eac2a55bef46bdf1 1 proper conflicting
luakit-c633e82960f72377d1f3b5435c4d76da1df59822-5ca4128b56f8d15c1a2a5624eac2a55bef46bdf1 1 nonest conflicting
luakit-c633e82960f72377d1f3b5435c4d76da1df59822-5ca4128b56f8d15c1a2a5624eac2a55bef46bdf1 1 patience conflicting
luakit-c633e82960f72377d1f3b5435c4d76da1df59822-df1fa5dc3156dd8822e58c6249f97fb7fd2060b7 1 proper conflicting
luakit-c633e82960f72377d1f3b5435c4d76da1df59822-df1fa5dc3156dd8822e58c6249f97fb7fd2060b7 1 nonest success
luakit-c633e82960f72377d1f3b5435c4d76da1df59822-df1fa5dc3156dd8822e58c6249f97fb7fd2060b7 1 patience success
luakit-de2f32667765cf343860803746aa2fbd7deba597-7657a7f3bb51512eaba8e134c99525689bdf20fe 1 proper conflicting
luakit-de2f32667765cf343860803746aa2fbd7deba597-7657a7f3bb51512eaba8e134c99525689bdf20fe 1 nonest conflicting
luakit-de2f32667765cf343860803746aa2fbd7deba597-7657a7f3bb51512eaba8e134c99525689bdf20fe 1 patience conflicting
luakit-e5282f17aae78863aae966f77ef766b288f70087-8ab9cb349c4fb5e795166b6b69074b35ba12ddf8 1 proper conflicting
luakit-e5282f17aae78863aae966f77ef766b288f70087-8ab9cb349c4fb5e795166b6b69074b35ba12ddf8 1 nonest conflicting
luakit-e5282f17aae78863aae966f77ef766b288f70087-8ab9cb349c4fb5e795166b6b69074b35ba12ddf8 1 patience conflicting
luakit-e5282f17aae78863aae966f77ef766b288f70087-988b38bcff7ed72aa24ce442e2bbd50484ea3d08 1 proper conflicting
luakit-e5282f17aae78863aae966f77ef766b288f70087-988b38bcff7ed72aa24ce442e2bbd50484ea3d08 1 nonest success
luakit-e5282f17aae78863aae966f77ef766b288f70087-988b38bcff7ed72aa24ce442e2bbd50484ea3d08 1 patience success
luakit-e6e093565161118ad6eb3a152b76c63c73d0b169-b8b4a25fbcbffe06469e024b02ed018db5e57697 1 proper conflicting
luakit-e6e093565161118ad6eb3a152b76c63c73d0b169-b8b4a25fbcbffe06469e024b02ed018db5e57697 1 nonest success
luakit-e6e093565161118ad6eb3a152b76c63c73d0b169-b8b4a25fbcbffe06469e024b02ed018db5e57697 1 patience success
luakit-e6e093565161118ad6eb3a152b76c63c73d0b169-d3b00b6ad6db1091646b646d4528f8c7ad7f16c0 1 proper conflicting
luakit-e6e093565161118ad6eb3a152b76c63c73d0b169-d3b00b6ad6db1091646b646d4528f8c7ad7f16c0 1 nonest conflicting
luakit-e6e093565161118ad6eb3a152b76c63c73d0b169-d3b00b6ad6db1091646b646d4528f8c7ad7f16c0 1 patience conflicting
luakit-f3666da834f739470a531ae3e8c84d21454c8e6a-83af98431119231e824bbb6d1cac3b590c48670f 1 proper success
luakit-f3666da834f739470a531ae3e8c84d21454c8e6a-83af98431119231e824bbb6d1cac3b590c48670f 1 nonest success
luakit-f3666da834f739470a531ae3e8c84d21454c8e6a-83af98431119231e824bbb6d1cac3b590c48670f 1 patience success
luakit-f3666da834f739470a531ae3e8c84d21454c8e6a-c2fe69946536289e2b4876e07affa0e31a06417a 1 proper conflicting
luakit-f3666da834f739470a531ae3e8c84d21454c8e6a-c2fe69946536289e2b4876e07affa0e31a06417a 1 nonest conflicting
luakit-f3666da834f739470a531ae3e8c84d21454c8e6a-c2fe69946536289e2b4876e07affa0e31a06417a 1 patience conflicting
luakit-f47d9437a9f3f3d333bd39fd91bc6bef720b6fa3-af8ad582dc64dda150bb5535558ad9ff07cb74e7 1 proper conflicting
luakit-f47d9437a9f3f3d333bd39fd91bc6bef720b6fa3-af8ad582dc64dda150bb5535558ad9ff07cb74e7 1 nonest success
luakit-f47d9437a9f3f3d333bd39fd91bc6bef720b6fa3-af8ad582dc64dda150bb5535558ad9ff07cb74e7 1 patience success
lua-resty-auto-ssl-29a58b7fcd38770a17d7a3d2bc3dc3425ed4cebe-cedeb52b3866c27162db46676889d48255f133ce 1 proper conflicting
lua-resty-auto-ssl-29a58b7fcd38770a17d7a3d2bc3dc3425ed4cebe-cedeb52b3866c27162db46676889d48255f133ce 1 nonest success
lua-resty-auto-ssl-29a58b7fcd38770a17d7a3d2bc3dc3425ed4cebe-cedeb52b3866c27162db46676889d48255f133ce 1 patience success
lua-resty-auto-ssl-a52d3223d7058c251081d165c0dacee0793a065f-0ab4a0eb65de915d8248cdd8db31e94e0fbd9672 1 proper conflicting
lua-resty-auto-ssl-a52d3223d7058c251081d165c0dacee0793a065f-0ab4a0eb65de915d8248cdd8db31e94e0fbd9672 1 nonest success
lua-resty-auto-ssl-a52d3223d7058c251081d165c0dacee0793a065f-0ab4a0eb65de915d8248cdd8db31e94e0fbd9672 1 patience success
lua-resty-auto-ssl-a52d3223d7058c251081d165c0dacee0793a065f-c836640646acd7528d6e05ba40cff433ddeaca7c 1 proper conflicting
lua-resty-auto-ssl-a52d3223d7058c251081d165c0dacee0793a065f-c836640646acd7528d6e05ba40cff433ddeaca7c 1 nonest success
lua-resty-auto-ssl-a52d3223d7058c251081d165c0dacee0793a065f-c836640646acd7528d6e05ba40cff433ddeaca7c 1 patience success
lua-resty-openidc-4aa9b1821cda9b97186a111eda79484d25c9b26f-321b90e022c997f8e41191b5ac0142aa93447415 1 proper conflicting
lua-resty-openidc-4aa9b1821cda9b97186a111eda79484d25c9b26f-321b90e022c997f8e41191b5ac0142aa93447415 1 nonest success
lua-resty-openidc-4aa9b1821cda9b97186a111eda79484d25c9b26f-321b90e022c997f8e41191b5ac0142aa93447415 1 patience conflicting
lua-resty-openidc-667cf27a628070670e4ba102d30c990e7bf7591b-732676eb21e221db6cedf188b3d17c4a01d7d2b7 1 proper success
lua-resty-openidc-667cf27a628070670e4ba102d30c990e7bf7591b-732676eb21e221db6cedf188b3d17c4a01d7d2b7 1 nonest success
lua-resty-openidc-667cf27a628070670e4ba102d30c990e7bf7591b-732676eb21e221db6cedf188b3d17c4a01d7d2b7 1 patience success
lua-resty-openidc-667cf27a628070670e4ba102d30c990e7bf7591b-b8f33f392c9a1e0ae19cd06623c10bb784cc56be 1 proper conflicting
lua-resty-openidc-667cf27a628070670e4ba102d30c990e7bf7591b-b8f33f392c9a1e0ae19cd06623c10bb784cc56be 1 nonest conflicting
lua-resty-openidc-667cf27a628070670e4ba102d30c990e7bf7591b-b8f33f392c9a1e0ae19cd06623c10bb784cc56be 1 patience conflicting
lua-resty-openidc-667cf27a628070670e4ba102d30c990e7bf7591b-fe72e7997a0d41ae91bd83d66c3371eab27c72af 1 proper conflicting
lua-resty-openidc-667cf27a628070670e4ba102d30c990e7bf7591b-fe72e7997a0d41ae91bd83d66c3371eab27c72af 1 nonest conflicting
lua-resty-openidc-667cf27a628070670e4ba102d30c990e7bf7591b-fe72e7997a0d41ae91bd83d66c3371eab27c72af 1 patience conflicting
lua-resty-openidc-bd53647123124b3410213b1fb2ca858e696a6886-7bc57dbf313faaab17585fa4e51d1982bf304664 1 proper conflicting
lua-resty-openidc-bd53647123124b3410213b1fb2ca858e696a6886-7bc57dbf313faaab17585fa4e51d1982bf304664 1 nonest success
lua-resty-openidc-bd53647123124b3410213b1fb2ca858e696a6886-7bc57dbf313faaab17585fa4e51d1982bf304664 1 patience success
luarocks-075196e8b5d315888a8ae110fa9a18089044ae3b-13e548f9152287b165efbb0c3367024968187142 1 proper conflicting
luarocks-075196e8b5d315888a8ae110fa9a18089044ae3b-13e548f9152287b165efbb0c3367024968187142 1 nonest conflicting
luarocks-075196e8b5d315888a8ae110fa9a18089044ae3b-13e548f9152287b165efbb0c3367024968187142 1 patience conflicting
luarocks-075196e8b5d315888a8ae110fa9a18089044ae3b-495c514eb1f8eb824bc0100a6dcfd95fc630a979 1 proper conflicting
luarocks-075196e8b5d315888a8ae110fa9a18089044ae3b-495c514eb1f8eb824bc0100a6dcfd95fc630a979 1 nonest conflicting
luarocks-075196e8b5d315888a8ae110fa9a18089044ae3b-495c514eb1f8eb824bc0100a6dcfd95fc630a979 1 patience conflicting
luarocks-075196e8b5d315888a8ae110fa9a18089044ae3b-532bea8b29eed80694c5280974a0139c99f78d8e 1 proper conflicting
luarocks-075196e8b5d315888a8ae110fa9a18089044ae3b-532bea8b29eed80694c5280974a0139c99f78d8e 1 nonest conflicting
luarocks-075196e8b5d315888a8ae110fa9a18089044ae3b-532bea8b29eed80694c5280974a0139c99f78d8e 1 patience conflicting
luarocks-1bd5267ed3706571d61dc420c0575709091021fb-44e1aa63ef4cf611dbb60b004fa34dede5086531 1 proper conflicting
luarocks-1bd5267ed3706571d61dc420c0575709091021fb-44e1aa63ef4cf611dbb60b004fa34dede5086531 1 nonest conflicting
luarocks-1bd5267ed3706571d61dc420c0575709091021fb-44e1aa63ef4cf611dbb60b004fa34dede5086531 1 patience conflicting
luarocks-1bd5267ed3706571d61dc420c0575709091021fb-88a1bb0aeeb0ae130f7db363e759e0545a0d22b9 1 proper conflicting
luarocks-1bd5267ed3706571d61dc420c0575709091021fb-88a1bb0aeeb0ae130f7db363e759e0545a0d22b9 1 nonest conflicting
luarocks-1bd5267ed3706571d61dc420c0575709091021fb-88a1bb0aeeb0ae130f7db363e759e0545a0d22b9 1 patience conflicting
luarocks-25b934ef93bd2bf434c268db8e2a099bfa4e0a2e-daebfc7016fcaaa0c2c51f032e81867aaceb453b 1 proper conflicting
luarocks-25b934ef93bd2bf434c268db8e2a099bfa4e0a2e-daebfc7016fcaaa0c2c51f032e81867aaceb453b 1 nonest conflicting
luarocks-25b934ef93bd2bf434c268db8e2a099bfa4e0a2e-daebfc7016fcaaa0c2c51f032e81867aaceb453b 1 patience conflicting
luarocks-25b934ef93bd2bf434c268db8e2a099bfa4e0a2e-f2784a3ab1286b9d640bcd2c93c7764ba299afd6 1 proper conflicting
luarocks-25b934ef93bd2bf434c268db8e2a099bfa4e0a2e-f2784a3ab1286b9d640bcd2c93c7764ba299afd6 1 nonest conflicting
luarocks-25b934ef93bd2bf434c268db8e2a099bfa4e0a2e-f2784a3ab1286b9d640bcd2c93c7764ba299afd6 1 patience conflicting
luarocks-27be765c4a846c0d4e970e154b29cbab1a833738-20d094b17af5326641607d07a793f5770fbe4492 1 proper conflicting
luarocks-27be765c4a846c0d4e970e154b29cbab1a833738-20d094b17af5326641607d07a793f5770fbe4492 1 nonest conflicting
luarocks-27be765c4a846c0d4e970e154b29cbab1a833738-20d094b17af5326641607d07a793f5770fbe4492 1 patience conflicting
luarocks-27be765c4a846c0d4e970e154b29cbab1a833738-601eedcf318c5fea06c4d8479bd6b3f150bf25c4 1 proper conflicting
luarocks-27be765c4a846c0d4e970e154b29cbab1a833738-601eedcf318c5fea06c4d8479bd6b3f150bf25c4 1 nonest conflicting
luarocks-27be765c4a846c0d4e970e154b29cbab1a833738-601eedcf318c5fea06c4d8479bd6b3f150bf25c4 1 patience conflicting
luarocks-27be765c4a846c0d4e970e154b29cbab1a833738-756ba6bd336ab0870b440e8954670ce13895a053 1 proper conflicting
luarocks-27be765c4a846c0d4e970e154b29cbab1a833738-756ba6bd336ab0870b440e8954670ce13895a053 1 nonest conflicting
luarocks-27be765c4a846c0d4e970e154b29cbab1a833738-756ba6bd336ab0870b440e8954670ce13895a053 1 patience conflicting
luarocks-27be765c4a846c0d4e970e154b29cbab1a833738-c4c52bd2b2e8a4d83014e6115d0cd990f9b0ae56 1 proper conflicting
luarocks-27be765c4a846c0d4e970e154b29cbab1a833738-c4c52bd2b2e8a4d83014e6115d0cd990f9b0ae56 1 nonest conflicting
luarocks-27be765c4a846c0d4e970e154b29cbab1a833738-c4c52bd2b2e8a4d83014e6115d0cd990f9b0ae56 1 patience conflicting
luarocks-2ced4474d635c11e687ad5b4b5357737503c0b38-1d0b0c320124cba6e41f8e6a01abcf0dcdf118f0 1 proper conflicting
luarocks-2ced4474d635c11e687ad5b4b5357737503c0b38-1d0b0c320124cba6e41f8e6a01abcf0dcdf118f0 1 nonest success
luarocks-2ced4474d635c11e687ad5b4b5357737503c0b38-1d0b0c320124cba6e41f8e6a01abcf0dcdf118f0 1 patience success
luarocks-2ced4474d635c11e687ad5b4b5357737503c0b38-a1cf2bb4e8a034976c504ac63b6486abcfc193d9 1 proper conflicting
luarocks-2ced4474d635c11e687ad5b4b5357737503c0b38-a1cf2bb4e8a034976c504ac63b6486abcfc193d9 1 nonest conflicting
luarocks-2ced4474d635c11e687ad5b4b5357737503c0b38-a1cf2bb4e8a034976c504ac63b6486abcfc193d9 1 patience conflicting
luarocks-2ced4474d635c11e687ad5b4b5357737503c0b38-a8bbf2793a43383b5c50293af1ddb040ce20dbe8 1 proper conflicting
luarocks-2ced4474d635c11e687ad5b4b5357737503c0b38-a8bbf2793a43383b5c50293af1ddb040ce20dbe8 1 nonest conflicting
luarocks-2ced4474d635c11e687ad5b4b5357737503c0b38-a8bbf2793a43383b5c50293af1ddb040ce20dbe8 1 patience conflicting
luarocks-42ffeb60e739c78b1b0254d24e15a617efb8101b-47aa71fc31b1b79891d97015dfd1466cdf074518 1 proper conflicting
luarocks-42ffeb60e739c78b1b0254d24e15a617efb8101b-47aa71fc31b1b79891d97015dfd1466cdf074518 1 nonest success
luarocks-42ffeb60e739c78b1b0254d24e15a617efb8101b-47aa71fc31b1b79891d97015dfd1466cdf074518 1 patience success
luarocks-5137884ef5ec78d1922a85691eefea48d6391c76-15fb9ca284bf1b52547d9503847cd3f50781a8e3 1 proper conflicting
luarocks-5137884ef5ec78d1922a85691eefea48d6391c76-15fb9ca284bf1b52547d9503847cd3f50781a8e3 1 nonest conflicting
luarocks-5137884ef5ec78d1922a85691eefea48d6391c76-15fb9ca284bf1b52547d9503847cd3f50781a8e3 1 patience conflicting
luarocks-5137884ef5ec78d1922a85691eefea48d6391c76-1b75452b65c063c57c4cc0a980771a2309a010ae 1 proper conflicting
luarocks-5137884ef5ec78d1922a85691eefea48d6391c76-1b75452b65c063c57c4cc0a980771a2309a010ae 1 nonest conflicting
luarocks-5137884ef5ec78d1922a85691eefea48d6391c76-1b75452b65c063c57c4cc0a980771a2309a010ae 1 patience conflicting
luarocks-5137884ef5ec78d1922a85691eefea48d6391c76-824a3731515e02f8a6602965cd311a9ea1525c6a 1 proper conflicting
luarocks-5137884ef5ec78d1922a85691eefea48d6391c76-824a3731515e02f8a6602965cd311a9ea1525c6a 1 nonest success
luarocks-5137884ef5ec78d1922a85691eefea48d6391c76-824a3731515e02f8a6602965cd311a9ea1525c6a 1 patience success
luarocks-5137884ef5ec78d1922a85691eefea48d6391c76-82c9818b80d4a826bc99b436840a071d301ba741 1 proper conflicting
luarocks-5137884ef5ec78d1922a85691eefea48d6391c76-82c9818b80d4a826bc99b436840a071d301ba741 1 nonest conflicting
luarocks-5137884ef5ec78d1922a85691eefea48d6391c76-82c9818b80d4a826bc99b436840a071d301ba741 1 patience conflicting
luarocks-53788ea4054cc619d610bf19d948e1a16325b89c-eb01075c9dfb1c0e059d857cb35aa6ccce688b14 1 proper conflicting
luarocks-53788ea4054cc619d610bf19d948e1a16325b89c-eb01075c9dfb1c0e059d857cb35aa6ccce688b14 1 nonest success
luarocks-53788ea4054cc619d610bf19d948e1a16325b89c-eb01075c9dfb1c0e059d857cb35aa6ccce688b14 1 patience success
luarocks-5b8d37cdbdd93e0cbd4e78d564dd0018972b3a44-2d983a852f3ce98071ac6c9fff9cd8351b83414d 1 proper conflicting
luarocks-5b8d37cdbdd93e0cbd4e78d564dd0018972b3a44-2d983a852f3ce98071ac6c9fff9cd8351b83414d 1 nonest conflicting
luarocks-5b8d37cdbdd93e0cbd4e78d564dd0018972b3a44-2d983a852f3ce98071ac6c9fff9cd8351b83414d 1 patience conflicting
luarocks-5b8d37cdbdd93e0cbd4e78d564dd0018972b3a44-5c8928d4062b439379dc149afe2e91fdd4bb049d 1 proper conflicting
luarocks-5b8d37cdbdd93e0cbd4e78d564dd0018972b3a44-5c8928d4062b439379dc149afe2e91fdd4bb049d 1 nonest success
luarocks-5b8d37cdbdd93e0cbd4e78d564dd0018972b3a44-5c8928d4062b439379dc149afe2e91fdd4bb049d 1 patience success
luarocks-5b8d37cdbdd93e0cbd4e78d564dd0018972b3a44-c5f157c4f173ee58f02d9a784fbc5a3c35bcff0a 1 proper conflicting
luarocks-5b8d37cdbdd93e0cbd4e78d564dd0018972b3a44-c5f157c4f173ee58f02d9a784fbc5a3c35bcff0a 1 nonest success
luarocks-5b8d37cdbdd93e0cbd4e78d564dd0018972b3a44-c5f157c4f173ee58f02d9a784fbc5a3c35bcff0a 1 patience success
luarocks-6606ae90f54bc142a2129f491b0aad8e7352b18d-86209d068dc6495e706c887fc522f8defadaece1 1 proper conflicting
luarocks-6606ae90f54bc142a2129f491b0aad8e7352b18d-86209d068dc6495e706c887fc522f8defadaece1 1 nonest conflicting
luarocks-6606ae90f54bc142a2129f491b0aad8e7352b18d-86209d068dc6495e706c887fc522f8defadaece1 1 patience conflicting
luarocks-6606ae90f54bc142a2129f491b0aad8e7352b18d-d4d9694eceeb1eec9525975278b5e36822b90972 1 proper conflicting
luarocks-6606ae90f54bc142a2129f491b0aad8e7352b18d-d4d9694eceeb1eec9525975278b5e36822b90972 1 nonest conflicting
luarocks-6606ae90f54bc142a2129f491b0aad8e7352b18d-d4d9694eceeb1eec9525975278b5e36822b90972 1 patience conflicting
luarocks-6ca144cee96ef45d6a203455b236e4077dd37a03-8321e9b9d21fb7e5009c27ee9583be1e01513c83 1 proper conflicting
luarocks-6ca144cee96ef45d6a203455b236e4077dd37a03-8321e9b9d21fb7e5009c27ee9583be1e01513c83 1 nonest conflicting
luarocks-6ca144cee96ef45d6a203455b236e4077dd37a03-8321e9b9d21fb7e5009c27ee9583be1e01513c83 1 patience conflicting
luarocks-7090601b6b7288f0194b58f9d0e168392c8e6690-0ff301b7acd51aeb91fdad456334082a4050a708 1 proper parse-error
luarocks-7090601b6b7288f0194b58f9d0e168392c8e6690-0ff301b7acd51aeb91fdad456334082a4050a708 1 nonest parse-error
luarocks-7090601b6b7288f0194b58f9d0e168392c8e6690-0ff301b7acd51aeb91fdad456334082a4050a708 1 patience parse-error
luarocks-7090601b6b7288f0194b58f9d0e168392c8e6690-4944069441df048a79d100c8e094c77834bd2f0f 1 proper conflicting
luarocks-7090601b6b7288f0194b58f9d0e168392c8e6690-4944069441df048a79d100c8e094c77834bd2f0f 1 nonest conflicting
luarocks-7090601b6b7288f0194b58f9d0e168392c8e6690-4944069441df048a79d100c8e094c77834bd2f0f 1 patience conflicting
luarocks-7090601b6b7288f0194b58f9d0e168392c8e6690-df971fcac8982c46abfe6cf42b046e12df25975b 1 proper conflicting
luarocks-7090601b6b7288f0194b58f9d0e168392c8e6690-df971fcac8982c46abfe6cf42b046e12df25975b 1 nonest conflicting
luarocks-7090601b6b7288f0194b58f9d0e168392c8e6690-df971fcac8982c46abfe6cf42b046e12df25975b 1 patience conflicting
luarocks-8498916df098bfcf17947537427cc1fffdeea2a5-d727309573e657fca23ff7f9204eb4cec88ca486 1 proper conflicting
luarocks-8498916df098bfcf17947537427cc1fffdeea2a5-d727309573e657fca23ff7f9204eb4cec88ca486 1 nonest conflicting
luarocks-8498916df098bfcf17947537427cc1fffdeea2a5-d727309573e657fca23ff7f9204eb4cec88ca486 1 patience conflicting
luarocks-8498916df098bfcf17947537427cc1fffdeea2a5-df2eee3fbfbee86c30a674c1102ef579414f452e 1 proper conflicting
luarocks-8498916df098bfcf17947537427cc1fffdeea2a5-df2eee3fbfbee86c30a674c1102ef579414f452e 1 nonest success
luarocks-8498916df098bfcf17947537427cc1fffdeea2a5-df2eee3fbfbee86c30a674c1102ef579414f452e 1 patience success
luarocks-9fa380490931813a153b1cb079c2b3c21092bacf-812e6d188a0fdb57eac9d11a3ca28e5ca002ab32 1 proper conflicting
luarocks-9fa380490931813a153b1cb079c2b3c21092bacf-812e6d188a0fdb57eac9d11a3ca28e5ca002ab32 1 nonest conflicting
luarocks-9fa380490931813a153b1cb079c2b3c21092bacf-812e6d188a0fdb57eac9d11a3ca28e5ca002ab32 1 patience conflicting
luarocks-a7c10e670c2f682962e28984a43916f40b302b2b-20d094b17af5326641607d07a793f5770fbe4492 1 proper conflicting
luarocks-a7c10e670c2f682962e28984a43916f40b302b2b-20d094b17af5326641607d07a793f5770fbe4492 1 nonest conflicting
luarocks-a7c10e670c2f682962e28984a43916f40b302b2b-20d094b17af5326641607d07a793f5770fbe4492 1 patience conflicting
luarocks-a7c10e670c2f682962e28984a43916f40b302b2b-756ba6bd336ab0870b440e8954670ce13895a053 1 proper conflicting
luarocks-a7c10e670c2f682962e28984a43916f40b302b2b-756ba6bd336ab0870b440e8954670ce13895a053 1 nonest conflicting
luarocks-a7c10e670c2f682962e28984a43916f40b302b2b-756ba6bd336ab0870b440e8954670ce13895a053 1 patience conflicting
luarocks-a7c10e670c2f682962e28984a43916f40b302b2b-c4c52bd2b2e8a4d83014e6115d0cd990f9b0ae56 1 proper conflicting
luarocks-a7c10e670c2f682962e28984a43916f40b302b2b-c4c52bd2b2e8a4d83014e6115d0cd990f9b0ae56 1 nonest conflicting
luarocks-a7c10e670c2f682962e28984a43916f40b302b2b-c4c52bd2b2e8a4d83014e6115d0cd990f9b0ae56 1 patience conflicting
luarocks-a9baf450ed66e3cd112c5f93f78c4f277328790b-7db74c26466cc48d5aa529358011771100509ead 1 proper conflicting
luarocks-a9baf450ed66e3cd112c5f93f78c4f277328790b-7db74c26466cc48d5aa529358011771100509ead 1 nonest conflicting
luarocks-a9baf450ed66e3cd112c5f93f78c4f277328790b-7db74c26466cc48d5aa529358011771100509ead 1 patience conflicting
luarocks-accce73cf90bde70baa3d8101b76ca56b0cb0720-827634015c6c5b1c395d43beb65d5bccb3d51034 1 proper conflicting
luarocks-accce73cf90bde70baa3d8101b76ca56b0cb0720-827634015c6c5b1c395d43beb65d5bccb3d51034 1 nonest conflicting
luarocks-accce73cf90bde70baa3d8101b76ca56b0cb0720-827634015c6c5b1c395d43beb65d5bccb3d51034 1 patience conflicting
luarocks-b4c57525f4b5b6a8fa1c4cf0ab15ac95e9031c4c-5b3efd9467d326330dcfc972625200dad2c42444 1 proper conflicting
luarocks-b4c57525f4b5b6a8fa1c4cf0ab15ac95e9031c4c-5b3efd9467d326330dcfc972625200dad2c42444 1 nonest success
luarocks-b4c57525f4b5b6a8fa1c4cf0ab15ac95e9031c4c-5b3efd9467d326330dcfc972625200dad2c42444 1 patience success
luarocks-c27d9ace24f4773da4e6d3680d60769aa1f33197-3b7f9c37885287f020e6107ba3d9f661aba325ba 1 proper conflicting
luarocks-c27d9ace24f4773da4e6d3680d60769aa1f33197-3b7f9c37885287f020e6107ba3d9f661aba325ba 1 nonest conflicting
luarocks-c27d9ace24f4773da4e6d3680d60769aa1f33197-3b7f9c37885287f020e6107ba3d9f661aba325ba 1 patience conflicting
luarocks-c2d4f3f467f5220ccb45f1f7da4e170af31c869c-e41b632ccb7930ba391653fc15cac5d91d5a25e8 1 proper conflicting
luarocks-c2d4f3f467f5220ccb45f1f7da4e170af31c869c-e41b632ccb7930ba391653fc15cac5d91d5a25e8 1 nonest conflicting
luarocks-c2d4f3f467f5220ccb45f1f7da4e170af31c869c-e41b632ccb7930ba391653fc15cac5d91d5a25e8 1 patience conflicting
luarocks-c5376c9bd5e9a0a87557494c9e737f80357fef82-48b4f23dc5f55b5d2ab67b4b012efd315722e311 1 proper success
luarocks-c5376c9bd5e9a0a87557494c9e737f80357fef82-48b4f23dc5f55b5d2ab67b4b012efd315722e311 1 nonest success
luarocks-c5376c9bd5e9a0a87557494c9e737f80357fef82-48b4f23dc5f55b5d2ab67b4b012efd315722e311 1 patience success
luarocks-c5376c9bd5e9a0a87557494c9e737f80357fef82-87401a90d1e78b3d03f761a256dc17a5c9f6663f 1 proper unknown(124)
luarocks-c5376c9bd5e9a0a87557494c9e737f80357fef82-87401a90d1e78b3d03f761a256dc17a5c9f6663f 1 nonest success
luarocks-c5376c9bd5e9a0a87557494c9e737f80357fef82-87401a90d1e78b3d03f761a256dc17a5c9f6663f 1 patience success
luarocks-c5376c9bd5e9a0a87557494c9e737f80357fef82-d72fabaf1bd48dcc04483c8c866964d4129a3bbe 1 proper conflicting
luarocks-c5376c9bd5e9a0a87557494c9e737f80357fef82-d72fabaf1bd48dcc04483c8c866964d4129a3bbe 1 nonest conflicting
luarocks-c5376c9bd5e9a0a87557494c9e737f80357fef82-d72fabaf1bd48dcc04483c8c866964d4129a3bbe 1 patience conflicting
luarocks-dca17835db0ed60f971acf33a0c78d203bc5e22f-bd7ba08613cddd59f9c7a33f72aa6a1fbe6698b6 1 proper conflicting
luarocks-dca17835db0ed60f971acf33a0c78d203bc5e22f-bd7ba08613cddd59f9c7a33f72aa6a1fbe6698b6 1 nonest success
luarocks-dca17835db0ed60f971acf33a0c78d203bc5e22f-bd7ba08613cddd59f9c7a33f72aa6a1fbe6698b6 1 patience success
luarocks-dca17835db0ed60f971acf33a0c78d203bc5e22f-d381b8d9ec62502449e16781f38505c0dc9f11b9 1 proper conflicting
luarocks-dca17835db0ed60f971acf33a0c78d203bc5e22f-d381b8d9ec62502449e16781f38505c0dc9f11b9 1 nonest success
luarocks-dca17835db0ed60f971acf33a0c78d203bc5e22f-d381b8d9ec62502449e16781f38505c0dc9f11b9 1 patience success
luarocks-f1473f71235bb89555dea7041b536144d32bac8c-871e97e9947bfe33cf7960c86ee8465611595889 1 proper conflicting
luarocks-f1473f71235bb89555dea7041b536144d32bac8c-871e97e9947bfe33cf7960c86ee8465611595889 1 nonest conflicting
luarocks-f1473f71235bb89555dea7041b536144d32bac8c-871e97e9947bfe33cf7960c86ee8465611595889 1 patience conflicting
luaunit-1928797bf768886a9d4c35de0130a90ea37800dc-66b66e407b6031620685ea11a142e49cd15a24e4 1 proper conflicting
luaunit-1928797bf768886a9d4c35de0130a90ea37800dc-66b66e407b6031620685ea11a142e49cd15a24e4 1 nonest conflicting
luaunit-1928797bf768886a9d4c35de0130a90ea37800dc-66b66e407b6031620685ea11a142e49cd15a24e4 1 patience conflicting
luaunit-3b357ec7a2949b781c8b40394e13c974b557e399-75d27fd7abf35bf6ee3057f52ee89d034e9095cf 1 proper parse-error
luaunit-3b357ec7a2949b781c8b40394e13c974b557e399-75d27fd7abf35bf6ee3057f52ee89d034e9095cf 1 nonest parse-error
luaunit-3b357ec7a2949b781c8b40394e13c974b557e399-75d27fd7abf35bf6ee3057f52ee89d034e9095cf 1 patience parse-error
luaunit-73a68fd4a163a4241157a6ce40fc2b0982462187-0f320f6ff71342645ecf023705748e3f07d5ad67 1 proper unknown(124)
luaunit-73a68fd4a163a4241157a6ce40fc2b0982462187-0f320f6ff71342645ecf023705748e3f07d5ad67 1 nonest conflicting
luaunit-73a68fd4a163a4241157a6ce40fc2b0982462187-0f320f6ff71342645ecf023705748e3f07d5ad67 1 patience conflicting
luaunit-acb8f7667cc4fdd9ac07e543b9adcedcfd5b4808-617d7423645f3f4b3e67f23c148981698cd0aaf5 1 proper conflicting
